file,pointer,navStyle,currentSource,navMode,fileName,pathOverride,confidence,note
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[0]/body/children[1]/child/children[9]/child/child/children[0]/child/children[0]/onTap,push,routeName=profile_bank_info,dart,profile_bank_info,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[0]/body/children[1]/child/children[9]/child/child/children[0]/child/children[2]/onTap,push,routeName=profile_invite_friends,dart,profile_invite_friends,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[0]/body/children[1]/child/children[9]/child/child/children[0]/child/children[4]/onTap,push,routeName=profile_destinations,dart,profile_destinations,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[0]/body/children[1]/child/children[9]/child/child/children[0]/child/children[6]/onTap,push,routeName=profile_settings,dart,profile_settings,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[0]/body/children[1]/child/children[9]/child/child/children[0]/child/children[8]/onTap,push,routeName=profile_rules,dart,profile_rules,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[0]/body/children[1]/child/children[9]/child/child/children[0]/child/children[10]/onTap,push,routeName=profile_about,dart,profile_about,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[0]/body/children[1]/child/children[9]/child/child/children[0]/child/children[12]/onTap,push,routeName=profile_contact,dart,profile_contact,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[1]/child/body/child/children[3]/child/children[0]/children[1]/child/child/child/children[0]/child/children[0]/child/children[2]/child/onTap/actions[1],,routeName=cartable_detail,dart,cartable_detail,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[1]/child/body/child/children[3]/child/children[0]/children[1]/child/child/child/children[1]/child/children[0]/child/children[2]/child/onTap/actions[1],,routeName=cartable_detail,dart,cartable_detail,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[1]/child/body/child/children[3]/child/children[0]/children[1]/child/child/child/children[1]/child/children[2]/child/children[2]/child/onTap/actions[1],,routeName=cartable_detail,dart,cartable_detail,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[1]/child/body/child/children[3]/child/children[0]/children[1]/child/child/child/children[1]/child/children[4]/child/children[2]/child/onTap/actions[1],,routeName=cartable_detail,dart,cartable_detail,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[1]/child/body/child/children[3]/child/children[1]/child/child/children[0]/child/children[2]/child/children[0]/child/onTap/actions[1],,routeName=cartable_detail,dart,cartable_detail,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[2]/child/body/child/children[2]/child/child/children[1]/child/children[1]/children[0]/onTap,push,routeName=transaction_filter,dart,transaction_filter,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[3]/child/body/children[0]/children[1]/child/child/child/children[1]/child/walletCard/children[0]/onTap/actions[1],push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,localJson,dashboard_cards_management,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[3]/child/body/children[0]/children[1]/child/child/child/children[1]/child/cards[0]/onTap/actions[1],push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,localJson,dashboard_cards_management,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[3]/child/body/children[0]/children[1]/child/child/child/children[1]/child/cards[1]/onTap/actions[1],push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,localJson,dashboard_cards_management,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[3]/child/body/children[0]/children[1]/child/child/child/children[1]/child/cards[2]/onTap/actions[1],push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,localJson,dashboard_cards_management,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[3]/child/body/children[0]/children[1]/child/child/child/children[1]/child/cards[3]/onTap/actions[1],push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,localJson,dashboard_cards_management,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[3]/child/body/children[0]/children[1]/child/child/child/children[1]/child/cards[4]/onTap/actions[1],push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,localJson,dashboard_cards_management,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[3]/child/body/children[0]/children[1]/child/child/child/children[1]/child/cards[5]/onTap/actions[1],push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,localJson,dashboard_cards_management,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[3]/child/body/children[0]/children[1]/child/replacement/child/child/children[1]/child/children[2]/children[2]/child/child/onTap,push,routeName=tobank_travel_services_page,dart,tobank_travel_services_page,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[3]/child/body/children[0]/children[1]/child/replacement/child/child/children[1]/child/children[4]/children[0]/child/child/onTap,,routeName=tobank_acceptor_services_page,dart,tobank_acceptor_services_page,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[3]/child/body/children[0]/children[1]/child/replacement/replacement/child/children[0]/child/children[0]/child/pages[4]/child/child/child/children[1]/onPressed,push,routeName=verify_identity_intro,dart,verify_identity_intro,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_shell.json,/child/body/children[3]/child/body/children[0]/children[1]/child/replacement/replacement/child/children[0]/child/children[4]/children[0]/child/onTap,push,routeName=tobank_special_services_page,dart,tobank_special_services_page,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_wallet_transfer_receipt.json,/appBar/actions[0]/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/deposit_more/json/deposit_card_issue_address.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/deposit_more/json/deposit_card_issue_address.json,/child/body/child/child/children[4]/child/children[28]/onPressed/actions[1]/sheet/child/child/child/children[6]/children[0]/child/onPressed/actions[0],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/deposit_more/json/deposit_card_issue_address.json,/child/body/child/child/children[4]/child/children[28]/onPressed/actions[1]/sheet/child/child/child/children[6]/children[0]/child/onPressed/actions[1],push,routeName=deposit_card_issue_template,dart,deposit_card_issue_template,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/deposit_more/json/deposit_card_issue_address.json,/child/body/child/child/children[4]/child/children[28]/onPressed/actions[1]/sheet/child/child/child/children[6]/children[2]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/deposit_more/json/deposit_card_issue_result.json,/body/child/children[2]/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/deposit_more/json/deposit_card_issue_template.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/deposit_more/json/deposit_card_issue_template.json,/child/body/child/children[4]/onPressed/onSuccess,push,widgetType=deposit_card_issue_result,dart,deposit_card_issue_result,,auto,registry key == fileName
lib/stac/tobank/flows/deposit_more/json/deposit_close_confirm.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/deposit_more/json/deposit_close_confirm.json,/child/body/child/children[4]/onPressed,push,routeName=deposit_close_selector,dart,deposit_close_selector,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/deposit_more/json/deposit_close_result.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/deposit_more/json/deposit_close_result.json,/child/body/child/children[2]/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/deposit_more/json/deposit_close_selector.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/deposit_more/json/deposit_close_selector.json,/child/body/child/children[3]/onPressed/dialog/child/child/children[6]/children[2]/child/onPressed/onSuccess/actions[1],push,routeName=deposit_close_result,dart,deposit_close_result,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/deposit_more/json/deposit_more_intro.json,/onInit/actions[1]/sheet/child/child/children[4]/child/children[0]/child/onTap/result,push,routeName=deposit_card_issue_address,dart,deposit_card_issue_address,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/deposit_more/json/deposit_more_intro.json,/onInit/actions[1]/sheet/child/child/children[5]/child/onTap/result,push,routeName=deposit_close_confirm,dart,deposit_close_confirm,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/deposit_more/json/deposit_more_intro.json,/child/body/child/child/onPressed/sheet/child/child/children[4]/child/children[0]/child/onTap/result,push,routeName=deposit_card_issue_address,dart,deposit_card_issue_address,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/deposit_more/json/deposit_more_intro.json,/child/body/child/child/onPressed/sheet/child/child/children[5]/child/onTap/result,push,routeName=deposit_close_confirm,dart,deposit_close_confirm,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/deposit_more/json_upload/deposit_card_issue_address.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/deposit_more/json_upload/deposit_card_issue_address.json,/child/body/child/child/children[4]/child/children[28]/onPressed/actions[1]/sheet/child/child/child/children[6]/children[0]/child/onPressed/actions[0],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/deposit_more/json_upload/deposit_card_issue_address.json,/child/body/child/child/children[4]/child/children[28]/onPressed/actions[1]/sheet/child/child/child/children[6]/children[0]/child/onPressed/actions[1],push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.deposit_card_issue_template/1,apiJson,deposit_card_issue_template,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/deposit_more/json_upload/deposit_card_issue_address.json,/child/body/child/child/children[4]/child/children[28]/onPressed/actions[1]/sheet/child/child/child/children[6]/children[2]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/deposit_more/json_upload/deposit_card_issue_result.json,/body/child/children[2]/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/deposit_more/json_upload/deposit_card_issue_template.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/deposit_more/json_upload/deposit_card_issue_template.json,/child/body/child/children[4]/onPressed/onSuccess,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.deposit_card_issue_result/1,apiJson,deposit_card_issue_result,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/deposit_more/json_upload/deposit_close_confirm.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/deposit_more/json_upload/deposit_close_confirm.json,/child/body/child/children[4]/onPressed,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.deposit_close_selector/1,apiJson,deposit_close_selector,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/deposit_more/json_upload/deposit_close_result.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/deposit_more/json_upload/deposit_close_result.json,/child/body/child/children[2]/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/deposit_more/json_upload/deposit_close_selector.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/deposit_more/json_upload/deposit_close_selector.json,/child/body/child/children[3]/onPressed/dialog/child/child/children[6]/children[2]/child/onPressed/onSuccess/actions[1],push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.deposit_close_result/1,apiJson,deposit_close_result,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/deposit_more/json_upload/deposit_more_intro.json,/onInit/actions[1]/sheet/child/child/children[4]/child/children[0]/child/onTap/result,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.deposit_card_issue_address/1,apiJson,deposit_card_issue_address,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/deposit_more/json_upload/deposit_more_intro.json,/onInit/actions[1]/sheet/child/child/children[5]/child/onTap/result,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.deposit_close_confirm/1,apiJson,deposit_close_confirm,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/deposit_more/json_upload/deposit_more_intro.json,/child/body/child/child/onPressed/sheet/child/child/children[4]/child/children[0]/child/onTap/result,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.deposit_card_issue_address/1,apiJson,deposit_card_issue_address,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/deposit_more/json_upload/deposit_more_intro.json,/child/body/child/child/onPressed/sheet/child/child/children[5]/child/onTap/result,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.deposit_close_confirm/1,apiJson,deposit_close_confirm,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/deposit_turnover/json/deposit_turnover_intro.json,/onInit/actions[1]/sheet/child/child/children[11]/onPressed/result/onSuccess,push,routeName=deposit_turnover_transactions,dart,deposit_turnover_transactions,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/deposit_turnover/json/deposit_turnover_intro.json,/child/body/child/children[0]/onPressed/sheet/child/child/children[11]/onPressed/result/onSuccess,push,routeName=deposit_turnover_transactions,dart,deposit_turnover_transactions,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/deposit_turnover/json/deposit_turnover_transactions.json,/child/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/deposit_turnover/json/deposit_turnover_transactions.json,/child/replacement/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/deposit_turnover/json_upload/deposit_turnover_intro.json,/onInit/actions[1]/sheet/child/child/children[11]/onPressed/result/onSuccess,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.deposit_turnover_transactions/1,apiJson,deposit_turnover_transactions,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/deposit_turnover/json_upload/deposit_turnover_intro.json,/child/body/child/children[0]/onPressed/sheet/child/child/children[11]/onPressed/result/onSuccess,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.deposit_turnover_transactions/1,apiJson,deposit_turnover_transactions,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/deposit_turnover/json_upload/deposit_turnover_transactions.json,/child/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/deposit_turnover/json_upload/deposit_turnover_transactions.json,/child/replacement/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/api_json/gift_card_confirm.json,/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/api_json/gift_card_custom_design_selector.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/api_json/gift_card_custom_design_selector.json,/child/body/children[0]/child/child/child/children[5]/child/children[1]/onTap,push,routeName=gift_card_image_selector,dart,gift_card_image_selector,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/api_json/gift_card_custom_design_selector.json,/child/body/children[1]/child/child/child/onPressed,push,routeName=gift_card_receiver_info,dart,gift_card_receiver_info,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/api_json/gift_card_custom_message.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/api_json/gift_card_custom_message.json,/child/body/children[1]/child/onPressed/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/api_json/gift_card_custom_message.json,/child/body/children[1]/child/onPressed/actions[2],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/api_json/gift_card_custom_message.json,/child/body/children[1]/child/onPressed/actions[3],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/api_json/gift_card_custom_select_design.json,/child/appBar/actions[0]/child/onPressed/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/api_json/gift_card_custom_select_design.json,/child/body/child/children[2]/children[0]/child/onTap/onPlanSelectedAction,push,routeName=gift_card_custom_message,dart,gift_card_custom_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/api_json/gift_card_custom_select_design.json,/child/body/child/children[2]/children[2]/child/onTap/onPlanSelectedAction,push,routeName=gift_card_custom_message,dart,gift_card_custom_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/api_json/gift_card_custom_select_design.json,/child/body/child/children[4]/children[0]/child/onTap/onPlanSelectedAction,push,routeName=gift_card_custom_message,dart,gift_card_custom_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/api_json/gift_card_custom_select_design.json,/child/body/child/children[4]/children[2]/child/onTap/onPlanSelectedAction,push,routeName=gift_card_custom_message,dart,gift_card_custom_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/api_json/gift_card_custom_select_design.json,/child/body/child/children[6]/children[0]/child/onTap/onPlanSelectedAction,push,routeName=gift_card_custom_message,dart,gift_card_custom_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/api_json/gift_card_custom_select_design.json,/child/body/child/children[6]/children[2]/child/onTap/onPlanSelectedAction,push,routeName=gift_card_custom_message,dart,gift_card_custom_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/api_json/gift_card_custom_select_design.json,/child/body/child/children[8]/children[0]/child/onTap/onPlanSelectedAction,push,routeName=gift_card_custom_message,dart,gift_card_custom_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/api_json/gift_card_custom_select_design.json,/child/body/child/children[8]/children[2]/child/onTap/onPlanSelectedAction,push,routeName=gift_card_custom_message,dart,gift_card_custom_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/api_json/gift_card_design_selector.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/api_json/gift_card_design_selector.json,/child/body/children[0]/child/child/child/children[5]/onTap,push,routeName=gift_card_select_design,dart,gift_card_select_design,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/api_json/gift_card_design_selector.json,/child/body/children[1]/child/child/child/onPressed,push,routeName=gift_card_receiver_info,dart,gift_card_receiver_info,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/api_json/gift_card_image_selector.json,/child/appBar/actions[0]/child/onPressed/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/api_json/gift_card_image_selector.json,/child/body/child/children[1]/child/onPressed/actions[2],push,routeName=gift_card_custom_select_design,dart,gift_card_custom_select_design,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/api_json/gift_card_intro.json,/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/api_json/gift_card_intro.json,/body/children[1]/child/child/onPressed/continueAction,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_select_amount/1,apiJson,gift_card_select_amount,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/api_json/gift_card_message.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/api_json/gift_card_message.json,/child/body/child/children[1]/child/onPressed/actions[3],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/api_json/gift_card_message.json,/child/body/child/children[1]/child/onPressed/actions[4],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/api_json/gift_card_receiver_info.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/api_json/gift_card_select_amount.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/api_json/gift_card_select_amount.json,/child/body/children[1]/child/onPressed/readyDesignAction,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_design_selector/1,apiJson,gift_card_design_selector,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/api_json/gift_card_select_amount.json,/child/body/children[1]/child/onPressed/customDesignAction,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_custom_design_selector/1,apiJson,gift_card_custom_design_selector,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/api_json/gift_card_select_design.json,/child/appBar/actions[0]/child/onPressed/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/api_json/gift_card_select_design.json,/child/body/child/children[2]/children[0]/child/onTap/onPlanSelectedAction,push,routeName=gift_card_message,dart,gift_card_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/api_json/gift_card_select_design.json,/child/body/child/children[2]/children[2]/child/onTap/onPlanSelectedAction,push,routeName=gift_card_message,dart,gift_card_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/api_json/gift_card_select_design.json,/child/body/child/children[4]/children[0]/child/onTap/onPlanSelectedAction,push,routeName=gift_card_message,dart,gift_card_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/api_json/gift_card_select_design.json,/child/body/child/children[4]/children[2]/child/onTap/onPlanSelectedAction,push,routeName=gift_card_message,dart,gift_card_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/api_json/gift_card_select_design.json,/child/body/child/children[6]/children[0]/child/onTap/onPlanSelectedAction,push,routeName=gift_card_message,dart,gift_card_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/api_json/gift_card_select_design.json,/child/body/child/children[6]/children[2]/child/onTap/onPlanSelectedAction,push,routeName=gift_card_message,dart,gift_card_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/api_json/gift_card_select_design.json,/child/body/child/children[8]/children[0]/child/onTap/onPlanSelectedAction,push,routeName=gift_card_message,dart,gift_card_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/api_json/gift_card_select_design.json,/child/body/child/children[8]/children[2]/child/onTap/onPlanSelectedAction,push,routeName=gift_card_message,dart,gift_card_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_confirm.json,/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_confirm.json,/body/children[1]/child/onPressed/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_custom_design_selector.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_custom_design_selector.json,/child/body/children[0]/child/child/child/children[5]/child/children[1]/onTap,push,routeName=gift_card_image_selector,dart,gift_card_image_selector,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_custom_design_selector.json,/child/body/children[1]/child/child/child/onPressed,push,routeName=gift_card_receiver_info,dart,gift_card_receiver_info,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_custom_message.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_custom_message.json,/child/body/children[1]/child/onPressed/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_custom_message.json,/child/body/children[1]/child/onPressed/actions[2],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_custom_message.json,/child/body/children[1]/child/onPressed/actions[3],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_custom_select_design.json,/child/appBar/actions[0]/child/onPressed/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_custom_select_design.json,/child/body/child/children[2]/children[0]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,routeName=gift_card_custom_message,dart,gift_card_custom_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_custom_select_design.json,/child/body/child/children[2]/children[0]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_custom_select_design.json,/child/body/child/children[2]/children[2]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,routeName=gift_card_custom_message,dart,gift_card_custom_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_custom_select_design.json,/child/body/child/children[2]/children[2]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_custom_select_design.json,/child/body/child/children[4]/children[0]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,routeName=gift_card_custom_message,dart,gift_card_custom_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_custom_select_design.json,/child/body/child/children[4]/children[0]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_custom_select_design.json,/child/body/child/children[4]/children[2]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,routeName=gift_card_custom_message,dart,gift_card_custom_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_custom_select_design.json,/child/body/child/children[4]/children[2]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_custom_select_design.json,/child/body/child/children[6]/children[0]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,routeName=gift_card_custom_message,dart,gift_card_custom_message,,auto,"routeName is registered dart key, address-equal"
